Year,Type,Source,Text,Polarity,Subjectivity
2012,NEWS,"NYTimes
","officers to check immigration status during traffic stops and makes it a crime for illegal immigrants to work in the state. # Especially with unemployment remaining high, the politics",-0.11333333333333333,0.68
2012,NEWS,"NYTimes
","the United States illegally to stay. The Obama administration had continued to deport illegal immigrants, including some young people, breaking up families and draining enthusiasm for the president",-0.3,0.4666666666666666
2012,NEWS,"NYTimes
","Romney opposed the Dream Act, proposed legislation that would have allowed many young illegal immigrants to remain in the country and would have given them a path to citizenship.",0.033333333333333326,0.4666666666666666
2012,NEWS,"NYTimes
","he said he would veto any bill allowing children brought to the country by illegal immigrants to become permanent residents. # They should "" return home, apply and get",-0.5,0.5
2012,NEWS,"NYTimes
","block any changes to immigration policies that would provide a path to citizenship for illegal immigrants, and many conservatives have backed measures to limit the rights of illegal immigrants already",-0.16666666666666666,0.5
2012,NEWS,"NYTimes
","illegal immigrants, and many conservatives have backed measures to limit the rights of illegal immigrants already in the United States. # But Jeb Bush, the former Florida governor",-0.125,0.375
2012,NEWS,"Atlanta
","monthly surveys by the U.S. Census Bureau, do not distinguish between legal and illegal immigrants. # The picture in Georgia is mixed. # On the one hand,",-0.09999999999999999,0.31666666666666665
2012,NEWS,"Atlanta
","But supporters of the law say it was necessary to stem the tide of illegal immigrants who were draining public resources. # Still, the combined impact of the law",-0.16666666666666666,0.5222222222222223
2012,NEWS,"Atlanta
",say the deep recession in 2007-2009 and a 2011 state law cracking down on illegal immigrants has hurt many immigrant-owned businesses and slowed or reversed migration to Georgia. Post-2007 estimates,-0.03888888888888889,0.4222222222222222
2012,NEWS,"Atlanta
","elective abortions, expand the places that people can carry concealed guns, ban illegal immigrants from Georgia colleges and universities, and make recipients of welfare take drug tests.",-0.5,0.5
2012,NEWS,"Atlanta
","or stop them. # HB 458 # What it would do: Ban illegal immigrants from attending public colleges, including the 35 in the University System of Georgia and",-0.25,0.2833333333333333
2012,NEWS,"Atlanta
","'s immigration law scared them away. # The law is intended to pressure illegal immigrants into leaving Georgia, proponents have said, a move necessary to shrink the burden",-0.25,0.75
2012,NEWS,"Atlanta
","leaving Georgia, proponents have said, a move necessary to shrink the burden illegal immigrants put on the state's tax-funded resources, such as schools, hospitals and jails",-0.16666666666666666,0.6666666666666666
2012,NEWS,"Atlanta
","nominee, has said he opposes the lawsuit challenging Arizona's law and wants illegal immigrants to voluntarily "" self-deport. "" President Barack Obama has criticized Arizona's and Georgia",0.06666666666666665,0.5333333333333333
2012,NEWS,"Atlanta
",court upheld another immigration-related law in Arizona. That law punishes businesses that hire illegal immigrants and requires companies to use a federal work authorization program called E-Verify. The U.S.,-0.5,0.5
2012,NEWS,"Atlanta
",offenses; punish people who fail to carry official immigration papers; and punish illegal immigrants who apply for work in Arizona. # Georgia last year enacted a similar law,-0.25,0.31666666666666665
2012,NEWS,"Atlanta
","They accuse the federal government of not doing enough to halt the flow of illegal immigrants into their state, saying Arizona spends several hundred million dollars each year incarcerating them",-0.16666666666666666,0.3333333333333333
2012,NEWS,"Atlanta
", 83771 OCILLA -- - A privately owned detention center that houses hundreds of illegal immigrants in South Georgia narrowly avoided being auctioned off at a county tax sale this year,-0.2,0.34375
2012,NEWS,"Atlanta
",    83812 The White House's election-year announcement Friday that certain illegal immigrants may be spared from deportation and given the right to work in the United States,0.0,0.4017857142857143
2012,NEWS,"Atlanta
","# Under the Obama administration's policy, special consideration will be given to illegal immigrants who came to the United States under age 16; are now younger than 31",-0.047619047619047616,0.35714285714285715
2012,NEWS,"Atlanta
","2010 Pew Hispanic Center estimate showing Georgia is home to the seventh-largest number of illegal immigrants among the states at 425,000. # Proponents called the new policy humane, saying it",-0.15454545454545454,0.3515151515151515
2012,NEWS,"Atlanta
","new policy humane, saying it makes sense to give special consideration to those illegal immigrants who meet the guidelines set in the policy. # Others were skeptical, saying",-0.12662337662337664,0.5064935064935066
2012,NEWS,"Atlanta
","to block Arizona's law. Friday in Milford, N.H., he said illegal immigrants who were brought to the U.S. as children are "" an important matter to be",-0.04999999999999999,0.75
2012,NEWS,"Atlanta
","The Marietta businessman also bemoaned how the White House is proposing to permit some illegal immigrants to work in the United States amid high unemployment here. # "" I am",-0.11333333333333333,0.3466666666666667
2012,NEWS,"Atlanta
","Dream Act -- - which failed in Congress in 2010 -- - would give illegal immigrants a path to legal status if they came here as children, graduated from high",-0.16,0.385
2012,NEWS,"Atlanta
",article. # Change in policy # Special consideration will be given to some illegal immigrants that would spare them from deportation and give them the right to work legally in,0.08571428571428572,0.4517857142857143
2012,NEWS,"Atlanta
",Friday about the Obama administration's announcement that special consideration will be given to illegal immigrants who were brought to the U.S. as children; are now under age 31;,-0.07142857142857142,0.5357142857142857
2012,NEWS,"Atlanta
",         83895 Hundreds of thousands of illegal immigrants have paid $977 million in bail bonds to U.S. Immigration and Customs Enforcement over the,-0.5,0.5
2012,NEWS,"Houston
","would pay all costs at first, dropping to 90 percent by 2020. Illegal immigrants will not be eligible for Medicaid. Opponents contend the federal government doesn't have",-0.125,0.41666666666666663
2012,NEWS,"Houston
","the spike in bonds "" administrative amnesty "" and said the increase has pushed illegal immigrants to the streets, "" some of which go on to commit further crimes.",-0.25,0.5
2012,NEWS,"Houston
","of bond defaults. "" # Advocates see rip-offs # Immigrants rights advocates contend that illegal immigrants are being ripped off by federal authorities who arbitrarily set the bail amounts without regard",-0.3,0.55
2012,NEWS,"Houston
","illegally re-entered the country, "" according to the statement. # Not all illegal immigrants are undocumented. Some have entered legally, then overstayed the time allowed by the",-0.26666666666666666,0.39999999999999997
2012,NEWS,"Houston
","visas. # Immigration judges and ICE agents decide whether to grant bail to illegal immigrants. Generally, they qualify for bail if they have no criminal convictions, have",-0.08333333333333331,0.5166666666666667
2012,NEWS,"Houston
","decision on their case, or they had voluntarily left the country. # Illegal immigrants forfeited nearly $27.5 million in breached bonds in 2011 - $5 million more than the",0.024999999999999994,0.35
2012,NEWS,"Houston
",         83640 Hundreds of thousands of illegal immigrants who came to the United States as children will be allowed to remain in the,-0.5,0.5
2012,NEWS,"WashPost
",# Gingrich noted that Romney had attacked him in the past for suggesting that illegal immigrants who have been in the country for a quarter-century or longer should be given the,-0.375,0.375
2012,NEWS,"WashPost
","said that the notion of "" self-deportation "" is unrealistic and that rounding up illegal immigrants would be inhumane. # Romney yielded, conceding that he was not advocating doing",-0.6333333333333333,0.7999999999999999
2012,NEWS,"WashPost
",   84141 President Obama said Friday his administration would stop deporting some illegal immigrants who were brought to the country as children and have gone on to be productive,-0.5,0.5
2012,NEWS,"Chicago
","  84177 President Obama has just opened a floodgate of opportunity for young illegal immigrants in the United States, but could it squeeze the aspirations of legal Americans in",-0.06666666666666667,0.3666666666666667
2012,NEWS,"Chicago
","it would have the opposite effect, proving difficult to enforce and encouraging more illegal immigrants to use false identification documents to fit within the amnesty's legal requirements. #",-0.04285714285714287,0.4571428571428572
2012,NEWS,"Chicago
","California, Texas and eight other states have laws giving in-state tuition benefits to illegal immigrants. Maryland passed such a law, but it has been stalled by legal challenges",-0.10625,0.39375
2012,NEWS,"Chicago
","other end of the spectrum, Arizona and Alabama have passed tough laws barring illegal immigrants from a range of activities and allowed police to check their legal status. Other",-0.18777777777777777,0.45666666666666667
2012,NEWS,"Chicago
","Other states have passed laws to limit various types of public benefits available for illegal immigrants. # "" The first thing that will make a difference to me is that",0.00416666666666667,0.36250000000000004
2012,NEWS,"Chicago
","failed to agree on a broad policy to deal with the estimated 11.2 million illegal immigrants in the United States. # "" Due to congressional inaction, we have seen",-0.265625,0.371875
2012,NEWS,"USAToday
","Social Security numbers are often used as proof of eligibility to work, but illegal immigrants often use stolen numbers. # Carries tough rules # Mexico's voter ID has",-0.2851851851851852,0.4666666666666666
2012,NEWS,"USAToday
","he said at the time, contending the proposed health care overhaul would cover illegal immigrants, cut Medicare and lead to rationing. (The law does reduce the growth",-0.5,0.5
2012,NEWS,"USAToday
","(The law does reduce the growth rate of Medicare but does not cover illegal immigrants.) "" I feel that this administration is subverting the Constitution on the same",-0.25,0.3125
2012,NEWS,"Denver
","Grand Junction # Re: "" Metro State moves ahead with special tuition for illegal immigrants, "" June 6 news story. # I fail to see how you can",-0.0357142857142857,0.5928571428571427
2012,NEWS,"CSMonitor
","competitiveness derives from several factors: They pay their employees (who are often illegal immigrants) under the table, cheat on taxes, and can always count on huge",-0.033333333333333305,0.4666666666666666
2012,NEWS,"CSMonitor
","the extent of individual states roles in dealing with the nation's 11 million illegal immigrants. Immigration policy is essentially under the federal government's control, but a half-dozen",-0.16666666666666666,0.39999999999999997
2012,NEWS,"CSMonitor
","its authority when it made the records check, and another provision allowing suspected illegal immigrants to be arrested without warrants, part of the Arizona law aimed at driving illegal",-0.5,0.5
2012,NEWS,"CSMonitor
","to be arrested without warrants, part of the Arizona law aimed at driving illegal immigrants elsewhere. # "" You can see it's not selling very well, """,-0.15,0.4
2012,NEWS,"CSMonitor
","make it a state crime for immigrants not to have registration papers and for illegal immigrants to seek work or hold jobs. Arizona's Republican Gov. Jan Brewer,",-0.5,0.5
2012,NEWS,"CSMonitor
","comprehensive immigration reform that could have established pathways to legal status for millions of illegal immigrants. But staunchly anti-illegal immigration forces gained influence in the GOP, and the reform",-0.15,0.35
2012,NEWS,"CSMonitor
","for other states and Mexico, home to most of Arizona's estimated 360,000 illegal immigrants. Some say crime is down as a result; others say worry about racial",-0.07013888888888889,0.41597222222222224
2012,NEWS,"CSMonitor
","architect, lauds SB 1070, saying it accomplished its purpose: driving out illegal immigrants. "" Just the threat of SB 1070 has made a difference in Arizona,",-0.15,0.5
2012,NEWS,"CSMonitor
",". # Mr. Pearce, who has long attributed a rise in crime to illegal immigrants, says SB 1070 is a big reason rates are down for homicide and other",-0.16611111111111113,0.3327777777777778
2012,NEWS,"CSMonitor
","began years before the law passed.) He also says the departure of illegal immigrants will free up jobs for Americans. # Pearce, whose championing of SB 1070",-0.04999999999999999,0.65
2012,NEWS,"CSMonitor
","July in 1997 when local police and federal agents swooped in and arrested 432 illegal immigrants - plus several Latino citizens and legal residents. # The raid, which became",-0.075,0.175
2012,NEWS,"CSMonitor
","provide reasonable suspicion that the individual is an illegal immigrant. # "" Do illegal immigrants dress any differently than legal immigrants or American citizens? "" Schumer asked. #",-0.08571428571428573,0.4
2012,NEWS,"CSMonitor
",enforcing federal laws by focusing on finding and deporting convicted criminals while allowing other illegal immigrants to remain in the US. # The Judiciary subcommittee hearing was not aimed at examining,-0.3125,0.4375
2012,NEWS,"CSMonitor
","passed a tough immigration enforcement statute, Senate Bill 1070, designed to encourage illegal immigrants to pack up and leave. The Arizona strategy is called "" attrition through enforcement",-0.4444444444444444,0.6666666666666667
2012,NEWS,"CSMonitor
","national priorities, Verrilli says. Rather than attempting to arrest and deport all illegal immigrants, the Obama administration says it is focusing on violent criminals and those posing a",-0.45,0.5
2012,NEWS,"CSMonitor
","US Immigration and Customs Enforcement statistics, immigration officials under Obama removed 1.179 million illegal immigrants from the US during the three years from 2009 to 2011. # Despite the administration",-0.5,0.5
2012,ACAD,"NACLAReportAmericas
","show host-in a startling turnaround-joined calls for measures opening pathways to legal status for illegal immigrants. "" 3 As another Times piece explained, some Republican leaders are now arguing",-0.26666666666666666,0.39999999999999997
2012,ACAD,"NACLAReportAmericas
","S. Hsu and Andrew Becker, "" ICE Officials Set Quotas to Deport More Illegal Immigrants, "" The Washington Post, March 27, 2010.16 See Seth Freed Wessler,",0.0,0.5
2012,SPOK,"CBS_ThisMorning
","debate, especially on the issue of immigration. Romney said the eleven- million illegal immigrants currently in the country should return home and get in line behind those waiting to",-0.225,0.6499999999999999
2012,SPOK,"CBS_NewsEve
",. I'm convinced of that. CRAWFORD: Romney would make it harder for illegal immigrants to get work by requiring employers to verify their status and face fines for hiring,-0.3,0.25
2012,SPOK,"CBS_NewsEve
",face fines for hiring undocumented workers. He opposes programs that he says reward illegal immigrants like those that allow them or their children to pay in- state tuition at public,-0.25,0.2833333333333333
2012,SPOK,"CBS_NewsEve
",differs most sharply from Newt Gingrich is how he would handle the 11 million illegal immigrants currently in the country. He believes they should return to their home countries and,-0.03125,0.5375
2012,SPOK,"CBS_NewsEve
","on that. O'DONNELL: The president has never advocated for blanket amnesty for illegal immigrants, but does support a path to citizenship for some. And the president and",-0.5,0.5
2012,SPOK,"CBS_ThisMorning
",". (Begin-VT) JAN-CRAWFORD: Gingrich started yesterday's slugfest sounding incredulous that Romney would say illegal immigrants should, as he put, it, self- deport. In other words,",-0.3125,0.4375
2012,SPOK,"CBS_ThisMorning
",fired back saying Gingrich is also on a record for supporting the idea that illegal immigrants will leave the country if they're denied work. MITT-ROMNEY-1R-Pr: I recognize that it,-0.08333333333333333,0.25
2012,SPOK,"CBS_NewsMorn
","tight race. At a forum Wednesday, Gingrich blasted Romney's idea of illegal immigrants self-supporting themselves. NEWT-GINGRICH: I think you have to live in a world of --",-0.28555194805194806,0.5464285714285715
2012,SPOK,"PBS_NewsHour
",and federal law. Arpaio has made a national name for himself aggressively targeting illegal immigrants. His office says the federal case is politically motivated. Wall Street struggled to,-0.25,0.3
2012,SPOK,"CBS_NewsEve
","    272055 SCOTT-PELLEY-CBS-: Tonight, President Obama stops deportations of young illegal immigrants. It's a sweeping change, bypassing Congress. (BEGIN-VIDEO-CLIP) BARACK-OBAMA-PRES: That's the",-0.2,0.45
2012,SPOK,"CBS_NewsEve
","evening. With the stroke of a pen today, President Obama gave 800,000 illegal immigrants permission to live in the United States without fear of deportation. It is a",-0.18181818181818182,0.5
2012,SPOK,"CBS_NewsEve
","Congress, which did not pass the DREAM Act to give the children of illegal immigrants the chance to become citizens. OBAMA-: Let's be clear: This is not",-0.19999999999999998,0.44166666666666665
2012,SPOK,"CBS_NewsEve
","the national anthem, I get chills. TRACY: But she and her family are illegal immigrants. Her father was deported three years ago. UNIDENTIFIED-FEMAL: I can't drive since",-0.5,0.5
2012,SPOK,"CNN_Cooper
","rampant fraud. From Congressman Lamar Smith of Texas -- quote -- "" Many illegal immigrants will falsely claim they came here as children. And the federal government has no",-0.13333333333333336,0.5333333333333333
2012,SPOK,"CNN_Cooper
",to pass the DREAM Act which would put into law steps for children of illegal immigrants to continue to live and work in the United States. Today's policy change,-0.18181818181818182,0.5
2012,SPOK,"CNN_Cooper
",we need to do. And what he's doing is he's taking illegal immigrants in this country and putting them in the line for jobs that American citizens are,-0.25,0.25
2012,SPOK,"CNN_Cooper
","about rampant fraud from Congressman Lamar Smith of Texas. Quote, "" many illegal immigrants will falsely claim they came here as children. And the federal government has no",-0.13333333333333336,0.5333333333333333
2012,SPOK,"CNN_Cooper
",to pass the dream act which would put into law steps for children of illegal immigrants to continue to live and work in the United States. Today's policy changed,-0.18181818181818182,0.5
2012,SPOK,"CNN_Burnett
","The order effects, 1.4 million immigrants, or about 12 percent of the illegal immigrants in this country. That's according to the Pew Center. But there is",-0.3,0.3
2012,SPOK,"CNN_Burnett
","Now, sure, they don't like some parts of it. Like illegal immigrants receiving in- state tuition. But many of them agree with its basic premise.",0.125,0.5034722222222222
2012,SPOK,"CNN_Burnett
",people we want here. The Rubio bill would give visas for children of illegal immigrants. Very similar to the metrics I just expressed for Barack Obama. So are,-0.25,0.51
2012,SPOK,"CNN_Burnett
","are many more people. I mean there are 11 million, 12 million illegal immigrants in this country. You know, that's much more than you see people",0.1375,0.5375
2012,SPOK,"CNN_JohnKing
",of the shift by now. The Obama will not only stop deporting younger illegal immigrants. It will make up to perhaps a military undocumented residents under the age of,-0.15,0.4
2012,SPOK,"CNN_JohnKing
",bit of cover. And it's an issue -- having the kids of illegal immigrants get some protection is an issue that has support right and left among political groups,-0.053571428571428575,0.2839285714285714
2012,SPOK,"CNN_JohnKing
","President Obama's end-around, bypassing the Congress to stop the deportations of young illegal immigrants. Also, a fascinating look at the nuts and bolts of politics. A",0.09999999999999998,0.5833333333333334
2012,SPOK,"CNN_JohnKing
",'s immigration policy. He's directing the government to stop deporting some young illegal immigrants who were brought to the United States as children. (BEGIN-VIDEO-CLIP) BARACK-OBAMA-PRES: This is not,-0.2,0.45
2012,SPOK,"CNN_JohnKing
","pretty careful. He says yes, he would like to help those young illegal immigrants who, through no fault of their own are here, carried across the border",0.06999999999999999,0.78
2012,SPOK,"CNN_JohnKing
","Oval Office that President Obama today announced his administration would not deport young, illegal immigrants who are brought across the border by their parents. And not only that,",-0.13333333333333333,0.6333333333333333
2012,SPOK,"CNN_Situation
",", many Republicans are slamming the president's decision to stop deporting some young illegal immigrants, accusing him of granting amnesty. But Mitt Romney's response is a lot",0.033333333333333326,0.4666666666666666
2012,SPOK,"CNN_Situation
",SITUATION ROOM. Critics say President Obama's decision to stop deporting many young illegal immigrants is all about politics and the November election. The president says it's all,0.033333333333333326,0.4666666666666666
2012,SPOK,"CNN_Situation
",are Americans. ACOSTA: The president's move to halt the deportations of young illegal immigrants appeared to catch the Romney campaign by surprise. At both stops in New Hampshire,-0.08787878787878789,0.4515151515151515
2012,SPOK,"CNN_Situation
","he would not sign the Dream Act, a bill designed to offer young illegal immigrants a path to citizenship. ROMNEY: The question is, if I were elected and",-0.2,0.45
2012,SPOK,"CNN_Situation
","you. One Obama administration official tells CNN this policy could affect 800,000 young illegal immigrants in the United States. Many of them, on this day, they are",0.033333333333333326,0.4666666666666666
2012,SPOK,"CNN_Situation
","a way, that they hear what they're saying about the children of illegal immigrants, they want to figure out a way to get around this. So it",-0.5,0.5
2012,SPOK,"CNN_Situation
","strong on enforcement, but they're very willing to give the children of illegal immigrants a break. Take a look at this poll that was done in early May",0.08958333333333332,0.6270833333333333
2012,SPOK,"CNN_Situation
",""" The question was asked, "" How should the United States handle all illegal immigrants in the U.S. who have broken no other laws? "" And you see,",-0.2791666666666667,0.425
2012,SPOK,"CNN_Situation
","if you don't have a criminal record, you're the children of illegal immigrants, you participate in a positive way in this society, we're not going",-0.22424242424242424,0.5318181818181819
2012,SPOK,"PBS_NewsHour
",    272102 JUDY-WOODRUFF: The Obama administration will stop deporting some young illegal immigrants and grant them work permits. Good evening. I'm Judy Woodruff. JEFFREY-BROWN: And,0.09999999999999998,0.5
2012,SPOK,"PBS_NewsHour
",JEFFREY-BROWN: President Obama made a major shift on immigration policy today aimed at younger illegal immigrants. He called for allowing more of them to stay and work in the country,0.015625,0.375
2012,FIC,"Bk:BocaDaze
","zone sometimes, "" I agreed. "" They're worse now with the illegal immigrants. "" "" I don't talk about religion or politics. "" "" Me",-0.45,0.55
2012,FIC,"Bk:BodyInc
","#  Actually he didn't have a clue what the local cops did with illegal immigrants. With a lineage that included sjambok-wielding Afrikaans security, bomb-making ANC revolutionaries, fearless",-0.16666666666666666,0.19999999999999998
2012,FIC,"FantasySciFi
",that Kenyan socialist and his Trotskyite gang who want to flood the country with illegal immigrants. I'm glad we only have to put up with another two years of,0.0,0.8333333333333334
2012,MAG,"MotherJones
","legislation in Pennsylvania and Texas that would revoke operating licenses for businesses that hired illegal immigrants and fine landlords who rented to them. In 2006, he landed hisfirst major",-0.006944444444444438,0.5
2012,MAG,"MotherJones
","Court upheld a separate Arizona law he helped craft that punished employers who hired illegal immigrants.  #  That said, Obama's Department of Justice has aggressively challenged the major",-0.21875,0.5
2012,MAG,"MotherJones
",that would give local police far more latitude in checking the status of suspected illegal immigrants - effectively bringing Arizona's law to his own backyard. - Suzy Khimm Sidebar,0.21666666666666665,0.6333333333333333
2012,MAG,"AmSpect
","of wind farms, the expansion of casino gambling, amnesty (he calls illegal immigrants "" new Americans ""), and gay marriage top the list--in hopes of ingratiating",0.13825757575757575,0.509469696969697
2012,MAG,"AmSpect
","narrow needle to thread, find an immigration policy that allows humane treatment of illegal immigrants who have lived here for nearly all their lives, but which still avoids the",-0.19999999999999998,0.43333333333333335
2012,MAG,"AmSpect
","Obama's DREAM Act, which would have given conditional permanent residency to some illegal immigrants, and so he issued an executive order that they not be deported. The",-0.5,0.5
2012,MAG,"Esquire
","a series of immigration-reform bills, one of which would have given twelve million illegal immigrants the opportunity to become legal. At the time, Flake proffered and supported similar",-0.09999999999999999,0.3666666666666667
2012,MAG,"Esquire
","conservative talking points that are untrue or that they don't understand, about illegal immigrants and the tragedy of Canadian health care, and a young tracker with a camera",-0.2,0.45
2012,MAG,"Essence
","Republicans argue that the new laws are needed to combat voting fraud and prevent illegal immigrants from votingissues they claim are rampant. But, in fact, the Department of",-0.18181818181818182,0.4772727272727273
2012,MAG,"USCatholic
",concern that his contribution to the bishops' annual appeal not go to helping illegal immigrants. The priest's call floored her. Of course some of the money would,-0.5,0.5
2012,MAG,"NewStatesman
","fetched his car to take his pregnant wife to hospital -- committed by two illegal immigrants from Afghanistan, caused a national media scandal. It provoked a two-week pogrom around",-0.08333333333333334,0.5
2012,NEWS,"CSMonitor
",cheers and tears of joy from immigration activists has left at least some young illegal immigrants skeptical. # With Hispanic voters upset by his failure to prod Congress into action on,-0.07708333333333335,0.3
2012,NEWS,"CSMonitor
","Mitt Romney, who called for tougher border enforcement and "" self-deportation "" by illegal immigrants during the primaries, but has begun more serious Hispanic outreach and is mulling potential",-0.08333333333333333,0.6666666666666666
2012,NEWS,"WashPost
","million. Some Muslim activists say the number is closer to 6 million because illegal immigrants, many of them North African Muslims, live below the radar. In Marseille",0.03409090909090909,0.375
2012,NEWS,"WashPost
","a broken immigration system. "" Pressed on whether he would ever support giving illegal immigrants the chance to be citizens, the speaker demurred: "" I'm not going",-0.45,0.45
2012,NEWS,"WashPost
","show host Sean Hannity and columnist Charles Krauthammer, both expressed support for legalizing illegal immigrants. Hannity used the movement's chosen phrase, calling for a "" pathway to",-0.5,0.5
2012,NEWS,"WashPost
",of voters - including most independents and 51 percent of Republicans - said most illegal immigrants working in the United States should be offered a chance to apply for legal status,0.175,0.425
2012,NEWS,"NYTimes
","ranch near the Rio Grande in Texas during a college break, working alongside illegal immigrants. The experience intrigued him enough that he used it to write his anthropology thesis",-0.13333333333333333,0.4666666666666666
2012,NEWS,"NYTimes
",". "" Or maybe you were born in the U.S. but your parents are illegal immigrants. Marketers want to sell your gold medal attributes but they also need a back",-0.25,0.25
2012,NEWS,"NYTimes
",primary debate if he would do the same. 11 MILLION The number of illegal immigrants already in America. Mr. Romney has recently tried to soften his hard edge on,-0.07833333333333334,0.3833333333333333
2012,NEWS,"NYTimes
",with the government. Now he is applying for a new program that offers illegal immigrants who came to the United States as children a reprieve from deportation if they can,-0.08787878787878789,0.3181818181818182
2012,NEWS,"NYTimes
","this right now. "" Since President Obama announced the program in June, illegal immigrants across the country have been scrambling to collect evidence to qualify. Their challenge is",-0.10714285714285715,0.5178571428571428
2012,NEWS,"NYTimes
","felony, a serious misdemeanor or three minor misdemeanors will be rejected. Some illegal immigrants have lived lives nearly indistinguishable from those of citizens, amassing school transcripts, medical",-0.15666666666666668,0.35333333333333333
2012,NEWS,"NYTimes
","the debate over the Dream Act, which would give legal status to young illegal immigrants. (The legislation has not been approved by Congress.) Still, she",-0.06666666666666665,0.3666666666666667
2012,NEWS,"NYTimes
","been approved by Congress.) Still, she noted, her parents -- illegal immigrants who do not qualify for the program -- wondered whether their children's applications might",-0.5,0.5
2012,NEWS,"NYTimes
",", and separate-but-equal laws applied to all nonwhites. "" We were the first illegal immigrants and had the first blighted neighborhoods, "" said Irwin A. Tang, co-author and",0.0,0.38888888888888884
2012,NEWS,"Atlanta
","the country and not as a tactic to avoid removal from the U.S. "" Illegal immigrants in our country need to begin a process through their home country to apply for",-0.5,0.5
2012,NEWS,"Atlanta
","keenly attuned to the immigration issue. Romney has opposed policies that would grant illegal immigrants a path to U.S. citizenship, arguing, as some other Republicans do, that",-0.3125,0.4375
2012,NEWS,"Atlanta
","get in line "" for documents that would allow them to return legally. Illegal immigrants are not allowed to vote in the U.S., but Hispanic residents who understand their",-0.5,0.5
2012,NEWS,"Atlanta
",feeling relieved but still guarded now that she has become one of the first illegal immigrants in the nation to receive a reprieve from deportation under the Obama administration's new,0.0715909090909091,0.471969696969697
2012,NEWS,"Atlanta
","but now have deep roots in the United States. The program applies to illegal immigrants who came here as young children, attended school or served in the U.S. military",-0.125,0.35000000000000003
2012,NEWS,"Atlanta
","mirrors parts of the Dream Act, legislation that would give special consideration to illegal immigrants who came here as children, graduated from high school and attended college or served",0.005714285714285718,0.537142857142857
2012,NEWS,"Atlanta
","Romney would stop the program and replace it with something more long-term for young illegal immigrants. Kris Kobach, an informal adviser to the Romney campaign on immigration, is",0.033333333333333326,0.4666666666666666
2012,NEWS,"Atlanta
","and unconstitutionally goes around Congress. The complaint also says the program will allow illegal immigrants to remain in Mississippi, forcing the state to bear the costs of educating them",-0.4,0.35
2012,NEWS,"Atlanta
",administration announced a new policy called deferred action that gives special consideration to certain illegal immigrants. The policy spares them from deportation and gives them the right to work legally,0.11335807050092764,0.4190166975881261
2012,NEWS,"Denver
","you are fined. Ginger Playford, Lakewood My question is whether all the illegal immigrants with new work permits will have to purchase insurance through Obamacare. Or will they",-0.18181818181818182,0.4772727272727273
2012,NEWS,"Denver
","'s white. Ed Maes, Broomfield Calling it like it is on "" illegal immigrants "" Re: "" In cross hairs of word police, "" Dec. 3 Ruben",-0.16666666666666666,0.16666666666666666
2012,NEWS,"Denver
","I will continue to call these men and women simply what they are: illegal immigrants. Michael Brady, Centennial          ",-0.25,0.4285714285714286
2012,NEWS,"Denver
","Reform and Control Act, which provided amnesty to 2 million to 3 million illegal immigrants, along with other provisions, with the assurance that it would solve our immigration",-0.3125,0.4375
2012,NEWS,"Denver
","government did not enforce the law, we now have an estimated 12 million illegal immigrants. Those who broke the law now want the government to pass new legislation to",-0.18181818181818182,0.4772727272727273
2012,NEWS,"CSMonitor
","He opposes the DREAM Act - a path to citizenship for the children of illegal immigrants brought to the United States. "" I understand the points that DREAM Act supporters",-0.5,0.5
2012,NEWS,"CSMonitor
",""" At the end of the day... we shouldn't be known as illegal immigrants, because we didn't choose to come here, "" says the part-time student",-0.5,0.5
2012,NEWS,"CSMonitor
",""" I think preference should be given to US citizens first before we give illegal immigrants an advantage when it comes to entering the workforce. "" For proponents, DACA",-0.125,0.41666666666666663
2012,NEWS,"CSMonitor
","the Immigration Reform and Control Act in 1986, which granted amnesty to certain illegal immigrants. As of Sept. 26, more than 1,600 DACA applications were ready for final",0.08285714285714287,0.6142857142857142
2012,NEWS,"CSMonitor
","continue their policy of not providing driver's licenses or other state benefits to illegal immigrants, even those approved under DACA. The states justified their stance by saying that",-0.075,0.5916666666666667
2012,NEWS,"CSMonitor
","worked to protect vulnerable Americans - the uninsured, gays, the children of illegal immigrants. He's governed with a philosophy that all Americans deserve at least the opportunity",-0.43333333333333335,0.4666666666666666
2012,NEWS,"CSMonitor
","immigration policy. Illinois lawmakers moved closer to issuing special driver's licenses to illegal immigrants, joining two other states that already do so. After years of Republican-controlled state",-0.08928571428571429,0.48214285714285715
2012,NEWS,"CSMonitor
","horribly against the Republican Party. "" None of which is to say that illegal immigrants necessarily have a new spring to their step. Laws in Arizona and Alabama now",-0.34090909090909094,0.7386363636363636
2012,NEWS,"CSMonitor
","when immigrant labor pushes wages downward. In these places, resentment builds when illegal immigrants receive government largess and citizens struggle. That anger has translated into fear in immigrant",-0.6,0.35
2012,NEWS,"CSMonitor
","the reality is that President Obama's immigration policy has been particularly tough on illegal immigrants, given record-high deportation numbers in the first few years of his term. And",-0.2097222222222222,0.4416666666666667
2012,NEWS,"CSMonitor
","In Election Day exit polling by Edison Research, 65 percent of Americans said illegal immigrants should be given an opportunity to become citizens, versus 28 percent who said they",-0.5,0.5
2012,NEWS,"CSMonitor
",", the Senate has passed legislation that would issue special driver's licenses to illegal immigrants. The House, which is also a Democratic majority, is set to take",-0.07142857142857142,0.5357142857142857
